Document,Date,Parliament-Session,Original Word Count,Final Word Count,Topic Coherence,Dominant Topic,Dominant Topic Value,Topic Keywords,Topic Keyword 0,Topic Keyword 1,Topic Keyword 2,Topic Keyword 3,Topic Keyword 4,Topic Keyword 5,Topic Keyword 6,Topic Keyword 7,Topic Keyword 8,Topic Keyword 9
20080331-HAN068-E.pdf,2008-03-31,39-2,69411,29655,0.3596222465555911,6,countri,"ontario, tax, provinc, work, industri, need, countri, busi, financ, billion",ontario,tax,provinc,work,industri,need,countri,busi,financ,billion
20121206-HAN193-E.pdf,2012-12-06,41-1,71123,29455,0.4065899059534673,5,amend,"militari, justic, system, crimin, trial, amend, like, women, want, summari",militari,justic,system,crimin,trial,amend,like,women,want,summari
20081120-HAN003-E.pdf,2008-11-20,40-1,69722,29725,0.24044771135243642,4,like,"countri, throne, econom, work, like, need, economi, us, elect, want",countri,throne,econom,work,like,need,economi,us,elect,want
20201020-HAN015-E.pdf,2020-10-20,43-2,73580,32715,0.30481706499953043,1,want,"work, want, opposit, get, busi, common, us, need, elect, pandem",work,want,opposit,get,busi,common,us,need,elect,pandem
20101130-HAN107-E.pdf,2010-11-30,40-3,71401,30302,0.2617517928273965,1,billion,"tax, billion, want, us, year, mani, senior, pay, get, go",tax,billion,want,us,year,mani,senior,pay,get,go
20140227-HAN053-E.pdf,2014-02-27,41-2,48834,20761,0.256905573027706,5,year,"tax, citizenship, countri, make, us, year, work, like, want, translat",tax,citizenship,countri,make,us,year,work,like,want,translat
20091103-HAN106-E.pdf,2009-11-03,40-2,72788,30353,0.3957544153475329,0,worker,"worker, benefit, work, employ, week, job, insur, help, say, ei",worker,benefit,work,employ,week,job,insur,help,say,ei
20200224-HAN022-E.pdf,2020-02-24,43-1,63052,30323,0.41003676540444206,5,call,"indigen, citizenship, oath, nation, right, call, peopl, action, import, reconcili",indigen,citizenship,oath,nation,right,call,peopl,action,import,reconcili
20190610-HAN430-E.pdf,2019-06-10,42-1,103950,44543,0.28769880979283596,4,get,"want, commun, know, servic, get, us, make, internet, price, work",want,commun,know,servic,get,us,make,internet,price,work
20131031-HAN012-E.pdf,2013-10-31,41-2,42595,17809,0.32815272580607635,5,health,"safeti, offshor, worker, work, us, health, tax, legisl, make, newfoundland",safeti,offshor,worker,work,us,health,tax,legisl,make,newfoundland
20191205-HAN001-E.pdf,2019-12-05,43-1,20113,9299,0.2958891368648636,0,work,"work, parliament, common, english, make, us, thank, like, want, elect",work,parliament,common,english,make,us,thank,like,want,elect
20210623-HAN124-E.pdf,2021-06-23,43-2,21301,10678,0.3644072178793934,4,right,"trudeau, work, support, common, right, order, pandem, want, nation, justin",trudeau,work,support,common,right,order,pandem,want,nation,justin
20170210-HAN138-E.pdf,2017-02-10,42-1,38977,16569,0.2679471207154403,2,agreement,"trade, ukrain, agreement, support, like, work, benefit, countri, tax, commun",trade,ukrain,agreement,support,like,work,benefit,countri,tax,commun
20210223-HAN064-E.pdf,2021-02-23,43-2,68382,32115,0.3109641561589962,0,issu,"issu, need, make, mental, disabl, health, us, order, commun, common",issu,need,make,mental,disabl,health,us,order,commun,common
20130225-HAN213-E.pdf,2013-02-25,41-1,58384,23639,0.36623471312424527,6,question,"court, section, suprem, right, polic, legisl, question, work, us, must",court,section,suprem,right,polic,legisl,question,work,us,must
20120531-HAN131-E.pdf,2012-05-31,41-1,73062,30335,0.39767987478165256,1,employ,"job, employ, work, worker, chang, ei, season, region, want, insur",job,employ,work,worker,chang,ei,season,region,want,insur
20230210-HAN158-E.pdf,2023-02-10,44-1,24389,11580,0.23546927693592973,1,right,"sanction, right, take, common, immigr, mani, us, question, year, countri",sanction,right,take,common,immigr,mani,us,question,year,countri
20120611-HAN138-E.pdf,2012-06-11,41-1,112282,47535,0.29613167681003266,4,common,"budget, job, work, make, common, chang, want, debat, opposit, say",budget,job,work,make,common,chang,want,debat,opposit,say
20220401-HAN051-E.pdf,2022-04-01,44-1,37419,18450,0.3465970672620372,3,commun,"offici, languag, pension, commun, french, francophon, work, protect, want, common",offici,languag,pension,commun,french,francophon,work,protect,want,common
20150529-HAN220-E.pdf,2015-05-29,41-2,47977,22576,0.2622883454288847,5,gun,"firearm, ontario, common, secretari, parliamentari, gun, make, qubec, safeti, new",firearm,ontario,common,secretari,parliamentari,gun,make,qubec,safeti,new
20210426-HAN088-E.pdf,2021-04-26,43-2,78009,38079,0.2867973568226431,1,need,"budget, need, support, like, mani, care, get, pandem, want, make",budget,need,support,like,mani,care,get,pandem,want,make
20060516-HAN024-E.pdf,2006-05-16,39-1,73453,31603,0.3340408581548293,0,pesticid,"pesticid, use, health, product, cancer, know, fact, new, issu, like",pesticid,use,health,product,cancer,know,fact,new,issu,like
20120924-HAN151-E.pdf,2012-09-24,41-1,68927,28707,0.303858659226099,0,immigr,"immigr, year, crimin, foreign, countri, crime, sentenc, make, want, system",immigr,year,crimin,foreign,countri,crime,sentenc,make,want,system
20101103-HAN093-E.pdf,2010-11-03,40-3,49506,20760,0.24518543680379437,2,territori,"need, mani, territori, first, say, work, common, take, want, veteran",need,mani,territori,first,say,work,common,take,want,veteran
20060922-HAN051-E.pdf,2006-09-22,39-1,48097,22752,0.36291331547245687,4,countri,"ontario, secretari, parliamentari, qubec, countri, us, afghanistan, worker, right, secur",ontario,secretari,parliamentari,qubec,countri,us,afghanistan,worker,right,secur
20211124-HAN003-E.pdf,2021-11-24,44-1,83371,39357,0.2976189509683739,0,need,"need, commun, know, climat, right, work, flood, want, like, us",need,commun,know,climat,right,work,flood,want,like,us
20211209-HAN014-E.pdf,2021-12-09,44-1,74156,36212,0.4197535756969017,1,home,"hous, home, need, afford, suppli, work, want, build, talk, make",hous,home,need,afford,suppli,work,want,build,talk,make
20170619-HAN197-E.pdf,2017-06-19,42-1,83561,35548,0.25043412764536266,4,order,"commun, process, want, yukon, order, common, make, work, offici, translat",commun,process,want,yukon,order,common,make,work,offici,translat
20140507-HAN082-E.pdf,2014-05-07,41-2,65529,29098,0.284409040833001,1,transport,"safeti, transport, amend, raitt, claus, lisa, rail, post, work, may",safeti,transport,amend,raitt,claus,lisa,rail,post,work,may
20100412-HAN023-E.pdf,2010-04-12,40-3,69165,29115,0.2268309696618804,6,budget,"work, women, pay, say, tax, need, budget, order, money, question",work,women,pay,say,tax,need,budget,order,money,question
20181119-HAN353-E.pdf,2018-11-19,42-1,82395,35418,0.3662586164766896,1,balanc,"budget, balanc, work, make, billion, deficit, busi, know, organ, year",budget,balanc,work,make,billion,deficit,busi,know,organ,year
20171107-HAN231-E.pdf,2017-11-07,42-1,79021,33717,0.2771971157581894,2,invest,"tax, budget, invest, work, make, firearm, want, common, busi, job",tax,budget,invest,work,make,firearm,want,common,busi,job
20090210HAN012-E.pdf,2009-02-10,40-2,82021,34000,0.2713964803521313,0,budget,"budget, job, need, econom, work, money, get, know, like, us",budget,job,need,econom,work,money,get,know,like,us
20101018-HAN081-E.pdf,2010-10-18,40-3,65539,27201,0.26012662614229093,1,need,"spam, need, work, get, like, us, make, legisl, issu, right",spam,need,work,get,like,us,make,legisl,issu,right
20070618-HAN173-E.pdf,2007-06-18,39-1,63820,26306,0.2887416939604403,2,nation,"first, educ, nation, elect, student, postsecondari, voter, report, aborigin, fund",first,educ,nation,elect,student,postsecondari,voter,report,aborigin,fund
20150216-HAN172-E.pdf,2015-02-16,41-2,72979,30079,0.3189642851304056,3,safeti,"secur, work, parliament, safeti, common, oper, take, like, respect, rcmp",secur,work,parliament,safeti,common,oper,take,like,respect,rcmp
20231019-HAN235-E.pdf,2023-10-19,44-1,69380,32611,0.37402136454481516,3,go,"job, work, worker, go, want, common, get, energi, make, transit",job,work,worker,go,want,common,get,energi,make,transit
20231026-HAN240-E.pdf,2023-10-26,44-1,69265,32851,0.2650807189696567,6,need,"infrastructur, invest, bank, common, want, project, need, like, colleagu, nation",infrastructur,invest,bank,common,want,project,need,like,colleagu,nation
20160201-HAN013-E.pdf,2016-02-01,42-1,68057,28096,0.35838405592728045,1,class,"tax, class, middl, plan, make, benefit, help, want, incom, save",tax,class,middl,plan,make,benefit,help,want,incom,save
20130305-HAN219-E.pdf,2013-03-05,41-1,77569,31486,0.3234680696739121,0,provinc,"provinc, like, senat, reform, elect, say, right, constitut, question, work",provinc,like,senat,reform,elect,say,right,constitut,question,work
20080225-HAN053-E.pdf,2008-02-25,39-2,101823,43335,0.3174668679619458,3,countri,"afghanistan, mission, afghan, countri, must, want, us, troop, secur, common",afghanistan,mission,afghan,countri,must,want,us,troop,secur,common
20170306-HAN148-E.pdf,2017-03-06,42-1,71435,30309,0.38784408595047754,4,offic,"preclear, us, travel, unit, offic, state, right, border, work, want",preclear,us,travel,unit,offic,state,right,border,work,want
20150205-HAN170-E.pdf,2015-02-05,41-2,74499,32476,0.43015661757102963,1,busi,"job, busi, tax, new, small, support, manufactur, economi, help, sector",job,busi,tax,new,small,support,manufactur,economi,help,sector
20150422-HAN198-E.pdf,2015-04-22,41-2,51191,21201,0.3198616841493651,6,like,"budget, tax, day, famili, commun, care, like, billion, said, april",budget,tax,day,famili,commun,care,like,billion,said,april
20080305-HAN060-E.pdf,2008-03-05,39-2,42934,18363,0.3052594817556792,6,tax,"support, film, agre, say, common, polici, tax, moor, like, think",support,film,agre,say,common,polici,tax,moor,like,think
20220915-HAN096-E.pdf,2022-09-15,44-1,64440,31351,0.31345356586682477,2,elizabeth,"queen, majesti, elizabeth, us, year, mani, visit, famili, servic, world",queen,majesti,elizabeth,us,year,mani,visit,famili,servic,world
20130528-HAN257-E.pdf,2013-05-28,41-1,118808,50849,0.2831656651834041,6,work,"tax, museum, histori, nation, like, countri, work, make, us, first",tax,museum,histori,nation,like,countri,work,make,us,first
20221124-HAN134-E.pdf,2022-11-24,44-1,66759,31978,0.31851540725062855,4,work,"system, justic, crimin, make, work, court, need, crime, access, victim",system,justic,crimin,make,work,court,need,crime,access,victim
20230516-HAN198-E.pdf,2023-05-16,44-1,120683,56255,0.33106129078554286,3,hunt,"firearm, gun, crime, hunt, want, use, amend, take, say, order",firearm,gun,crime,hunt,want,use,amend,take,say,order
20061108-HAN079-E.pdf,2006-11-08,39-1,43000,17350,0.2178407971882057,5,cmhc,"hous, vote, fund, commiss, question, cmhc, make, new, order, know",hous,vote,fund,commiss,question,cmhc,make,new,order,know
20110210-HAN128-E.pdf,2011-02-10,40-3,66367,27169,0.3514390287179547,5,today,"park, expropri, nation, apolog, forillon, today, famili, commun, like, way",park,expropri,nation,apolog,forillon,today,famili,commun,like,way
20090512-HAN056-E.pdf,2009-05-12,40-2,77320,33047,0.280971365824157,4,forc,"rcmp, pension, like, offic, forc, plan, servic, environment, polic, work",rcmp,pension,like,offic,forc,plan,servic,environment,polic,work
20080416-HAN080-E.pdf,2008-04-16,39-2,44830,18892,0.2332481981875091,4,parti,"right, drug, use, question, parti, crime, made, say, elect, want",right,drug,use,question,parti,crime,made,say,elect,want
20221004-HAN107-E.pdf,2022-10-04,44-1,79187,37652,0.3003447397472529,1,support,"tax, support, food, need, inflat, countri, us, like, want, help",tax,support,food,need,inflat,countri,us,like,want,help
20180928-HAN328-E.pdf,2018-09-28,42-1,40526,17426,0.20610734982918877,6,money,"tax, work, water, countri, common, us, money, drink, busi, ensur",tax,work,water,countri,common,us,money,drink,busi,ensur
20140305-HAN057-E.pdf,2014-03-05,41-2,45307,18046,0.3418837126510853,1,common,"inform, common, mp, parliament, account, expens, access, import, parti, support",inform,common,mp,parliament,account,expens,access,import,parti,support
20070418-HAN135-E.pdf,2007-04-18,39-1,45273,19112,0.30010671147755236,4,need,"budget, tax, incom, us, need, said, get, trust, commun, take",budget,tax,incom,us,need,said,get,trust,commun,take
20091125-HAN117-E.pdf,2009-11-25,40-2,44119,18122,0.32215471126846074,6,provid,"child, internet, report, pornographi, servic, new, provid, need, common, law",child,internet,report,pornographi,servic,new,provid,need,common,law
20180130-HAN253-E.pdf,2018-01-30,42-1,74854,32093,0.41189898212568654,0,smoke,"smoke, vape, tobacco, packag, use, health, cigarett, work, product, common",smoke,vape,tobacco,packag,use,health,cigarett,work,product,common
20101027-HAN088-E.pdf,2010-10-27,40-3,46995,21072,0.31961638005555687,2,countri,"refuge, nation, countri, common, duncan, holocaust, debat, said, octob, right",refuge,nation,countri,common,duncan,holocaust,debat,said,octob,right
20180501-HAN289-E.pdf,2018-05-01,42-1,80816,35665,0.35201903263770806,5,know,"carbon, cost, tax, price, climat, know, go, chang, us, work",carbon,cost,tax,price,climat,know,go,chang,us,work
20220228-HAN037-E.pdf,2022-02-28,44-1,103217,48609,0.2911911222634762,4,countri,"ukrain, need, work, ukrainian, countri, like, want, support, us, think",ukrain,need,work,ukrainian,countri,like,want,support,us,think
20221208-HAN144-E.pdf,2022-12-08,44-1,72444,35408,0.41810196980693387,5,countri,"tax, carbon, price, food, famili, countri, make, support, get, farmer",tax,carbon,price,food,famili,countri,make,support,get,farmer
20161004-HAN087-E.pdf,2016-10-04,42-1,81451,36429,0.312026052387592,0,climat,"climat, chang, carbon, food, like, work, provinc, reduc, tax, want",climat,chang,carbon,food,like,work,provinc,reduc,tax,want
20201126-HAN037-E.pdf,2020-11-26,43-2,107419,51797,0.20471050314480313,0,vaccin,"vaccin, health, work, support, target, hajdu, us, climat, plan, need",vaccin,health,work,support,target,hajdu,us,climat,plan,need
20100427-HAN034-E.pdf,2010-04-27,40-3,65767,27245,0.27166538926744976,5,issu,"indian, court, right, countri, bridg, issu, question, want, discrimin, make",indian,court,right,countri,bridg,issu,question,want,discrimin,make
20161208-HAN124-E.pdf,2016-12-08,42-1,75254,31674,0.25149203925499414,1,trade,"tax, trade, question, want, system, import, way, countri, say, common",tax,trade,question,want,system,import,way,countri,say,common
20130604-HAN262-E.pdf,2013-06-04,41-1,78121,34582,0.3899413466544524,3,legisl,"first, nation, right, legisl, women, common, support, want, aborigin, commun",first,nation,right,legisl,women,common,support,want,aborigin,commun
20170612-HAN192-E.pdf,2017-06-12,42-1,100086,43324,0.26416853792976186,6,make,"issu, citizenship, need, immigr, us, go, make, like, know, agreement",issu,citizenship,need,immigr,us,go,make,like,know,agreement
20210126-HAN050-E.pdf,2021-01-26,43-2,110732,52387,0.25384034845839887,6,busi,"vaccin, get, work, pandem, support, need, busi, health, us, want",vaccin,get,work,pandem,support,need,busi,health,us,want
20100507-HAN042-E.pdf,2010-05-07,40-3,53302,25452,0.364541980123145,6,support,"work, ontario, qubec, like, drug, secretari, support, make, parent, women",work,ontario,qubec,like,drug,secretari,support,make,parent,women
20170927-HAN207-E.pdf,2017-09-27,42-1,45195,19304,0.22006551725407228,0,protect,"protect, area, right, tax, work, common, support, trudeau, need, mpa",protect,area,right,tax,work,common,support,trudeau,need,mpa
20110621-HAN012-E.pdf,2011-06-21,41-1,72416,29856,0.33860457876334893,0,post,"post, work, right, servic, take, worker, legisl, want, say, like",post,work,right,servic,take,worker,legisl,want,say,like
20070612-HAN169-E.pdf,2007-06-12,39-1,75075,31322,0.308045959235944,4,new,"budget, provinc, saskatchewan, tax, new, want, common, million, get, promis",budget,provinc,saskatchewan,tax,new,want,common,million,get,promis
